simulation,clone id,clone fitness,"birth, death rates",clone proportion,clone size
86863,AAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.18605738685159326,21268891
86863,AAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.22149431432077898,25319814
86863,AABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3167371404875712,36207365
86863,AABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.15922996813493953,18202152
86863,AABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.11648119020511705,13315385
86864,BAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3700557449823099,42302407
86864,BABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.07789840801716633,8904848
86864,BABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.0923936552889981,10561852
86864,BABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.10594481547590393,12110934
86864,BABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2623611902999439,29991454
86864,BAABBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.09134618593567781,10442112
86875,BBBAB,1.0,"(0.5, 0.5, 0.0)",1.0,10
86877,AAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.25429291027030393,25959418
86877,AAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2749412228334684,28067295
86877,AABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.26229952556068387,26776771
86877,AABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2084663413355438,21281226
86885,BAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.19682914173894342,27628213
86885,BABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.14320456402994686,20101120
86885,BBAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.21492573483144223,30168368
86885,BBAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.21765431369809413,30551369
86885,BBABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.016420288274530737,2304858
86885,BBABBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.12742790522147182,17886606
86885,BBABBABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.0835380522055708,11725942
86886,ABAAB,1.0,"(0.5, 0.5, 0.0)",1.0,2
86887,ABBBA,1.0,"(0.5, 0.5, 0.0)",1.0,8
86889,AAABA,1.0,"(0.5, 0.5, 0.0)",1.0,6
86893,ABABB,1.0,"(0.5, 0.5, 0.0)",5.0222632625632346e-08,7
86893,ABBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.7006163005790699,97651474
86893,ABBABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2993836491982976,41727911
86895,BBBAA,1.0,"(0.5, 0.5, 0.0)",1.0,6
86900,BBABB,1.0,"(0.5, 0.5, 0.0)",1.0,2
86902,ABBAB,1.0,"(0.5, 0.5, 0.0)",1.0,4
86915,ABAAA,1.0,"(0.5, 0.5, 0.0)",1.0,12
86922,BAABA,1.0,"(0.5, 0.5, 0.0)",1.0,4
86929,BABBB,1.0,"(0.5, 0.5, 0.0)",1.0,10
86936,AABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.07903579220682107,11833574
86936,AABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3588016251823911,53721301
86936,AABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.19604537517742368,29352745
86936,ABBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3661172074333641,54816621
86938,BAAAB,1.0,"(0.5, 0.5, 0.0)",1.0,8
86939,ABAAB,1.0,"(0.5, 0.5, 0.0)",1.0,8
86944,AAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.5251559253703499,74339741
86944,AAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.30675008419195754,43422764
86944,AAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1680939904376925,23794959
86945,BBBAA,1.0,"(0.5, 0.5, 0.0)",1.0,2
86949,BAAAB,1.0,"(0.5, 0.5, 0.0)",1.0,8
86950,BBABA,1.0,"(0.5, 0.5, 0.0)",1.0,2
86951,AABAA,1.0,"(0.5, 0.5, 0.0)",2.155137388588091e-07,22
86951,AABAB,1.0,"(0.5, 0.5, 0.0)",8.914431925523467e-07,91
86951,ABAAB,1.0,"(0.5, 0.5, 0.0)",4.6041571483472853e-07,47
86951,BAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.7172562017237593,73218703
86951,BAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2827422309035945,28862796
86957,BABAA,1.0,"(0.5, 0.5, 0.0)",1.0,2
86963,ABAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.19073181719563398,25352607
86963,ABABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1668375791575078,22176518
86963,ABABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.04169535280399866,5542263
86963,ABBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.04210332645793894,5596492
86963,ABBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1823135247099333,24233624
86963,ABBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.09662389820725939,12843519
86963,ABBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2796945014677279,37177776
86965,BABAB,1.0,"(0.5, 0.5, 0.0)",1.0,6
86966,BBBAB,1.0,"(0.5, 0.5, 0.0)",1.0,16
86972,BBBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.5345567855567424,61846084
86972,BBBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.07489355466416973,8664885
86972,BBBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.39054965977908795,45185035
86974,ABAAA,1.0,"(0.5, 0.5, 0.0)",1.0,6
86979,BABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.44232303822697283,51175008
86979,BABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.11508395743728539,13314754
86979,BABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.4425930043357418,51206242
86984,ABBAA,1.0,"(0.5, 0.5, 0.0)",1.0,2
86985,ABBAA,1.0,"(0.5, 0.5, 0.0)",1.0,4
86993,BBBBA,1.0,"(0.5, 0.5, 0.0)",1.0,8
86995,AABAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.4101609991046039,50022087
86995,AABAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.5898390008953961,71935113
86999,BBABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.8764180094485583,107362654
86999,BBABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1235819905514417,15138998
87000,BBBBA,1.0,"(0.5, 0.5, 0.0)",1.0,6
87010,AAABA,1.0,"(0.5, 0.5, 0.0)",3.669837862251186e-08,4
87010,BBABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.33021484579511035,35992309
87010,BBABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3895328205572867,42457769
87010,BBBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.12320551236069743,13428987
87010,BBBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.15704678458852692,17117572
87014,AAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.09148445984063733,10701126
87014,AAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.10978557332959067,12841845
87014,ABBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.17010985777005574,19898101
87014,ABBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.32655429014704135,38197729
87014,ABBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.09627082494048173,11260997
87014,ABBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.20579499397219317,24072265
87015,BAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.5083156737696864,60539801
87015,BAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.31942276543644915,38042877
87015,BAAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.12333851009852087,14689472
87015,BAAABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.048923050695343535,5826678
87017,ABBBA,1.0,"(0.5, 0.5, 0.0)",1.0,2
87025,AABAB,1.0,"(0.5, 0.5, 0.0)",1.0,14
87032,AABBA,1.0,"(0.5, 0.5, 0.0)",1.0,26
87042,AABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.4675911549981627,51711733
87042,AABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.5324088450018374,58880036
87047,BAABA,1.0,"(0.5, 0.5, 0.0)",1.0,2
87053,BBAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1603181637755163,17474150
87053,BBAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.13940202498800536,15194360
87053,BBBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.17140516049592147,18682596
87053,BBBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3355477429843171,36573595
87053,BBBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.19332690775623976,21071994
87065,AAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.07587754314212924,8037166
87065,AAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.06415496447862928,6795477
87065,AAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.13369375287325855,14161224
87065,AAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.10513117305986512,11135794
87065,ABAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.06989768166652985,7403762
87065,ABABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.024979368239271875,2645886
87065,ABABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.11541225923338264,12224796
87065,ABBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.10007596566387868,10600332
87065,ABBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.18241675037932087,19322103
87065,ABBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.08837274070832023,9360693
87065,ABBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.039987800555413656,4235622
87074,BAABB,1.0,"(0.5, 0.5, 0.0)",1.0,4
87076,BABAA,1.0,"(0.5, 0.5, 0.0)",1.0,6
87080,ABABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.5039670562104087,62165431
87080,ABBAA,1.0,"(0.5, 0.5, 0.0)",3.242747926643724e-08,4
87080,BABBB,1.0,"(0.5, 0.5, 0.0)",6.485495853287448e-08,8
87080,ABAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2644248939532252,32617385
87080,ABAAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.23160795255392827,28569344
87086,BAAAB,1.0,"(0.5, 0.5, 0.0)",1.0,6
87088,ABBBB,1.0,"(0.5, 0.5, 0.0)",1.0,10
87098,BBABA,1.0,"(0.5, 0.5, 0.0)",1.0,2
87102,ABBAB,1.0,"(0.5, 0.5, 0.0)",1.0,2
87109,AAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.06449675223647443,8251598
87109,AAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.09257384858817062,11843731
87109,AAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.10314121676596436,13195701
87109,AAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.0176012332955083,2251870
87109,AABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.13796118616462572,17650505
87109,AABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.08797580806869917,11255466
87109,AABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.04028485817143863,5153972
87109,ABAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.13130383097325884,16798775
87109,ABAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.09672880797426295,12375309
87109,ABABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.17525377136400722,22421651
87109,ABABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.05267868639758976,6739616
87110,BBAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.12474698317538098,18239890
87110,BBAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.0730878174336588,10686541
87110,BBABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.15749221049902795,23027736
87110,BBABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.15699616043021117,22955206
87110,BBBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.07330479915823182,10718267
87110,BBBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.21215229791723464,31019865
87110,BBBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.20221973138625463,29567574
87113,BBBBA,1.0,"(0.5, 0.5, 0.0)",1.0,20
87114,BABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.017276786680770848,1980713
87114,BBAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.13577547997044187,15566104
87114,BBAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.09678231532961568,11095697
87114,BBABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.22828595531106324,26172052
87114,BBABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.08321448769643897,9540201
87114,BBBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.23235621812042948,26638691
87114,BBBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.07662365533585436,8784589
87114,BBBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.07898407090199482,9055201
87114,BABAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.0070228669466580376,805143
87114,BABAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.04367816370673271,5007523
87116,AABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3572122602885388,36465910
87116,AABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.6427877397114612,65618800
87121,BBAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.17525141950861897,23853987
87121,BBAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.6624068955204305,90162154
87121,BBABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.16234168497095053,22096805
87122,AABAA,1.0,"(0.5, 0.5, 0.0)",1.0,2
87129,BABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.7501099569358561,81679741
87129,BABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.24989004306414386,27210616
87134,BBAAB,1.0,"(0.5, 0.5, 0.0)",1.0,2
87138,BBBAA,1.0,"(0.5, 0.5, 0.0)",1.0,4
87141,BAABA,1.0,"(0.5, 0.5, 0.0)",1.0,4
87149,ABBBA,1.0,"(0.5, 0.5, 0.0)",1.0,4
87153,BAABA,1.0,"(0.5, 0.5, 0.0)",1.0,4
87160,BBABB,1.0,"(0.5, 0.5, 0.0)",1.0,4
87161,ABBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",1.0,121957200
87164,ABBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.11102364852586302,12750544
87164,ABBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.46818793573943274,53769183
87164,ABBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.42078841573470427,48325571
87168,BAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.05798298887352516,8681459
87168,BAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.4648117668534382,69593589
87168,BAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.38046699465319045,56965132
87168,BABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.09673824961984613,14484061
87171,AABBB,1.0,"(0.5, 0.5, 0.0)",1.0,2
87175,AAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.5069687133438616,65554755
87175,AAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.49303128665613843,63752544
87176,BBBAA,1.0,"(0.5, 0.5, 0.0)",1.0,4
87180,BABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.31645090242202845,44419098
87180,BABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.07169903588660301,10064141
87180,BABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3010624060975927,42259069
87180,BBABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.10890628899168203,15286792
87180,BBABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2018813666020938,28337376
87194,ABBAA,1.0,"(0.5, 0.5, 0.0)",1.0,10
87206,BAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.0887532718282391,12457984
87206,BAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3660903975390819,51386819
87206,BAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.349810734010306,49101700
87206,BABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.04030392556125723,5657320
87206,BAABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.15504167106111577,21762653
87213,BBBAA,1.0,"(0.5, 0.5, 0.0)",1.0,8
87218,AAAAB,1.0,"(0.5, 0.5, 0.0)",1.0,8
87229,AAAAB,1.0,"(0.5, 0.5, 0.0)",1.0,8
87234,AABAA,1.0,"(0.5, 0.5, 0.0)",1.382938622597834e-07,20
87234,BAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2697437133995786,39010222
87234,BAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2100678028530826,30379917
87234,BAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3983341522404387,57606917
87234,BABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.12185419321303786,17622502
87241,BBAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.4088543814337342,44563688
87241,BBAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.17422060945656787,18989433
87241,BBABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.319960408996331,34874558
87241,BBBBB,1.0,"(0.5, 0.5, 0.0)",1.1926990779215904e-07,13
87241,BBBABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.05126683954625727,5587905
87241,BBBABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.045697641297201906,4980882
87244,BAABB,1.0,"(0.5, 0.5, 0.0)",1.0,4
87245,AABAB,1.0,"(0.5, 0.5, 0.0)",1.0,2
87250,AAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.10736071322224884,15340988
87250,AAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1968797989256348,28132550
87250,AAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.05777275480814326,8255265
87250,AAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.13995764451740614,19998829
87250,AABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.11002469704236575,15721650
87250,AABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.016493063653405558,2356727
87250,AABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.02800855014922493,4002198
87250,ABAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.042588658684195556,6085579
87250,ABAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.12565941318663942,17955726
87250,ABABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.08042852837207992,11492594
87250,ABABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.09482617743865579,13549903
87255,BABAA,1.0,"(0.5, 0.5, 0.0)",1.0,4
87258,AAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.194238252253582,21300421
87258,AAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.041978771199968075,4603447
87258,AAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.12300085712090122,13488435
87258,AABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.15202129312536292,16670854
87258,AABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.043407169250551256,4760087
87258,AABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.0932911807572897,10230433
87258,ABABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.16369106080978843,17950576
87258,ABABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1883714154825564,20657056
87259,BAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.11665990665898922,12017740
87259,BAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.05354179441282089,5515617
87259,BAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1841583543875951,18971104
87259,BABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.19448495007565342,20034900
87259,BBABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.12032177513585403,12394968
87259,BBABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.08379222287156564,8631870
87259,BBBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.12297215180028487,12667997
87259,BBBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.12406884465723683,12780973
87263,BBABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.028773163134680813,3916400
87263,BBABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.26799449333790776,36477520
87263,BBBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.4213364318776849,57349343
87263,BBBAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.28189591164972655,38369683
87269,BAAAA,1.0,"(0.5, 0.5, 0.0)",1.0,4
87272,ABAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2660465535826675,28290922
87272,ABABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.14457394766524204,15373739
87272,ABABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.10809838594374316,11494992
87272,ABBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.04470391878503837,4753736
87272,ABBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.15994844526247984,17008636
87272,ABBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.20108696740783905,21383234
87272,ABBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.07554178135299006,8032980
87288,BBABB,1.0,"(0.5, 0.5, 0.0)",1.0,4
87290,BABBA,1.0,"(0.5, 0.5, 0.0)",1.0,4
87292,ABBBB,1.0,"(0.5, 0.5, 0.0)",1.0,4
87294,ABBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.32833578440231975,40221676
87294,ABBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.4315238540619844,52862385
87294,ABBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.24014036153569587,29417591
87298,ABBAAB,1.0,"(0.5, 0.5, 0.0)",1.0,6
87300,BBAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2607148186588823,28832913
87300,BBBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.11985444414041338,13254915
87300,BBBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1392036146921567,15394774
87300,BBAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3286198270325163,36342648
87300,BBAAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.10157054274084358,11232866
87300,BBAAAABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.026253508974976247,2903422
87300,BBAAAABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.023783243760211487,2630231
87301,BAAABA,1.0,"(0.5, 0.5, 0.0)",1.0,2
87312,BABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.439995536794871,61326427
87312,BABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.560004463205129,78053230
87314,BBBBB,1.0,"(0.5, 0.5, 0.0)",1.0,2
87315,BABAA,1.0,"(0.5, 0.5, 0.0)",1.0,2
87319,ABAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",1.0,139379657
87325,BBABB,1.6,"(0.8, 0.19999999999999996, 0.0)",1.0,141557464
87327,BBBAA,1.0,"(0.5, 0.5, 0.0)",1.0,8
87334,AAAAA,1.0,"(0.5, 0.5, 0.0)",1.0,6
87342,ABBBB,1.0,"(0.5, 0.5, 0.0)",1.0,2
87347,ABBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.43048504750810523,64454047
87347,ABBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2453395305573798,36733275
87347,ABBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.32417542193451493,48536919
87351,ABBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.5506254548329574,77945143
87351,ABBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.12538101841101082,17748619
87351,ABBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.32399352675603177,45863702
87354,BAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1322465864940331,19125502
87354,BABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.14911022856070294,21564322
87354,BABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.18535264191147,26805700
87354,BBAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3462121785986662,50069207
87354,BBAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.18707836443512776,27055274
87355,BAAAB,1.0,"(0.5, 0.5, 0.0)",1.0,10
87367,ABBAB,1.0,"(0.5, 0.5, 0.0)",1.0,10
87368,AABBB,1.0,"(0.5, 0.5, 0.0)",1.0,4
87370,AAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.05122199873622311,5361750
87370,AABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.12872580512279028,13474593
87370,AABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.25977019681475644,27191888
87370,ABAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.11344011175590703,11874537
87370,ABAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.0006730341834225121,70451
87370,ABABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3169452106554673,33176780
87370,ABABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.12922364273143336,13526705
87372,BBABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.09376959444134916,13959811
87372,BBABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.21336811811447884,31764866
87372,BBBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.18203665278721298,27100440
87372,BBBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.19201015815201808,28585231
87372,BBBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.18631464618610688,27737320
87372,BBBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.03988901049471284,5938418
87372,BBAAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.09261181982412119,13787449
87375,AABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",1.0,130668428
87377,BBBBB,1.0,"(0.5, 0.5, 0.0)",1.0,4
87397,BABAB,1.0,"(0.5, 0.5, 0.0)",1.0,18
87399,BABAB,1.0,"(0.5, 0.5, 0.0)",1.0,20
87414,AAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.35989490111584765,50517179
87414,AAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.20323339883520336,28527156
87414,AAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3885384997483302,54537780
87414,AABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.04833320030061879,6784361
87416,AABBA,1.0,"(0.5, 0.5, 0.0)",1.0,2
87430,BBABA,1.0,"(0.5, 0.5, 0.0)",1.0,6
87436,ABBBB,1.0,"(0.5, 0.5, 0.0)",1.0,8
87439,BBBAB,1.0,"(0.5, 0.5, 0.0)",1.0,4
87450,BAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.8591471406104053,102908123
