Sample	emission_HMM_multi_state_M_M1	emission_HMM_multi_state_M_M2	emission_HMM_multi_state_M_M3	segments_HMM_multi_state_M1	segments_HMM_multi_state_M2	segments_HMM_multi_state_M3	segments_HMM_multi_state_M1_prop	segments_HMM_multi_state_M2_prop	segments_HMM_multi_state_M3_prop	sites_HMM_multi_state_M1	sites_HMM_multi_state_M2	sites_HMM_multi_state_M3	sites_HMM_multi_state_M1_prop	sites_HMM_multi_state_M2_prop	sites_HMM_multi_state_M3_prop	emission_HMM_as_state_T>N_A1	emission_HMM_as_state_T>N_A2	emission_HMM_as_state_T>N_A3	emission_HMM_as_state_T>N_A4	emission_HMM_as_state_T>N_A5	segments_HMM_as_state_A1	segments_HMM_as_state_A2	segments_HMM_as_state_A3	segments_HMM_as_state_A4	segments_HMM_as_state_A5	segments_HMM_as_state_A1_prop	segments_HMM_as_state_A2_prop	segments_HMM_as_state_A3_prop	segments_HMM_as_state_A4_prop	segments_HMM_as_state_A5_prop	sites_HMM_as_state_A1	sites_HMM_as_state_A2	sites_HMM_as_state_A3	sites_HMM_as_state_A4	sites_HMM_as_state_A5	sites_HMM_as_state_A1_prop	sites_HMM_as_state_A2_prop	sites_HMM_as_state_A3_prop	sites_HMM_as_state_A4_prop	sites_HMM_as_state_A5_prop
93092_N3	0.036694163249198004	0.11525862593886686	0.20739306502910934	16	22	10	0.3333333333333333	0.4583333333333333	0.20833333333333334	11437	15671	5441	0.3513779225168208	0.4814587237703155	0.16716335371286367	0.9422295304955032	0.6781053031532318	0.5126025099862912	0.3327544475705662	0.050013682718973974	9	0	14	0	10	0.2727272727272727	0.0	0.42424242424242425	0.0	0.30303030303030304	5039	0	13412	0	8684	0.18570112400958172	0.0	0.49426939377188134	0.0	0.32002948221853694
93092_N4	0.04007731876094209	0.10286363254307292	0.16817169124914	0	9	21	0.0	0.3	0.7	0	12567	52263	0.0	0.1938454419250347	0.8061545580749653	0.9304264974282207	0.6330369454797132	0.5147309802654713	0.3686514088290452	0.0806336680417089	10	1	25	1	13	0.2	0.02	0.5	0.02	0.26	8373	70	30307	13	8621	0.1767052169508695	0.0014772919128819854	0.6396040857673476	0.00027435421239236876	0.18193905115650852
93092_N5	0.04559053932652999	0.11473264998424207	0.19215879446613057	0	12	17	0.0	0.41379310344827586	0.5862068965517241	0	12166	16226	0.0	0.4285009861932939	0.5714990138067061	0.9833316864896916	0.5968839217790192	0.4984271710312136	0.3577219835495722	0.025290629399795875	8	0	25	0	11	0.18181818181818182	0.0	0.5681818181818182	0.0	0.25	2720	0	12586	0	4654	0.13627254509018036	0.0	0.630561122244489	0.0	0.23316633266533066
93092_N6	0.05166878549055264	0.12722573504221787	0.19943501495956711	0	0	20	0.0	0.0	1.0	0	0	29163	0.0	0.0	1.0	0.9653796534510797	0.6188669926811309	0.5049432392106761	0.3433980968863607	0.0353169704085414	8	0	17	2	21	0.16666666666666666	0.0	0.3541666666666667	0.041666666666666664	0.4375	3773	0	8867	18	9060	0.17372686251036007	0.0	0.4082788470393222	0.0008288055990422691	0.4171654848512754
93092_N7	0.03765916953172646	0.08831401346962918	0.19863966173511727	0	22	26	0.0	0.4583333333333333	0.5416666666666666	0	22650	35245	0.0	0.3912254944295708	0.6087745055704292	0.9707919318332014	0.6606833196877625	0.49227069807012014	0.333251176132684	0.030408375949967464	16	1	21	1	18	0.2807017543859649	0.017543859649122806	0.3684210526315789	0.017543859649122806	0.3157894736842105	13851	49	22115	33	9029	0.3072742196685671	0.001087028861725492	0.49060496483794397	0.0007320806619783925	0.20030170596978503
93092_N8	0.03922372040914918	0.16854823499302823	0.24468709856593876	0	8	23	0.0	0.25806451612903225	0.7419354838709677	0	10717	58716	0.0	0.15435023691904426	0.8456497630809557	0.9477148110531664	0.6617223191537006	0.5021733264136228	0.2911332056942787	0.04886361906022198	19	1	32	2	12	0.2878787878787879	0.015151515151515152	0.48484848484848486	0.030303030303030304	0.18181818181818182	12822	5	28017	48	18131	0.21723734815241516	8.471273910170612e-05	0.4746793622825	0.0008132422953763787	0.3071853345306067
93093_N1	0.05977841420234849	0.13137788296403188	0.23189139296555925	8	23	17	0.16666666666666666	0.4791666666666667	0.3541666666666667	7619	24469	25872	0.13145272601794342	0.4221704623878537	0.4463768115942029	0.9531774684462962	0.6196037403326482	0.4989332509350829	0.37687058058375145	0.04935050598529123	17	2	26	1	22	0.25	0.029411764705882353	0.38235294117647056	0.014705882352941176	0.3235294117647059	8157	97	15902	52	22782	0.1735901255586295	0.0020642689934028515	0.3384124281762077	0.001106618429453075	0.48482655884230685
93094_N1	0.02871281658844343	0.05537597708323493	0.09582642062778146	2	19	0	0.09523809523809523	0.9047619047619048	0.0	1636	51197	0	0.03096549505044196	0.969034504949558	0.0	0.9454372329020246	0.6819037089498323	0.5046294249260763	0.35831387616017013	0.051079429653917825	15	0	33	0	15	0.23809523809523808	0.0	0.5238095238095238	0.0	0.23809523809523808	6384	0	31018	0	6301	0.146076928357321	0.0	0.7097453264077981	0.0	0.1441777452348809
93094_N2	0.035257059841949566	0.14634589771403428	0.24579284220426648	0	0	20	0.0	0.0	1.0	0	0	50132	0.0	0.0	1.0	0.9620647227749067	0.643086165462806	0.507540720689212	0.3052149318173244	0.03903401721411949	19	0	16	1	9	0.4222222222222222	0.0	0.35555555555555557	0.022222222222222223	0.2	16337	0	17056	8	8369	0.39111802729231504	0.0	0.40833133828106294	0.00019152501795547042	0.2003591094086665
93096_N1	0.040530480501855454	0.1408317046617772	0.25989461366901667	0	0	20	0.0	0.0	1.0	0	0	45074	0.0	0.0	1.0	0.945470513775452	0.6997025715729586	0.49779501712006885	0.33921257507246594	0.06039396159807878	19	1	21	3	12	0.3392857142857143	0.017857142857142856	0.375	0.05357142857142857	0.21428571428571427	11904	109	18622	27	7122	0.315053991107347	0.002884818970993013	0.49285411814524666	0.0007145881854753335	0.18849248359093795
93096_N2	0.03525313998951287	0.06586602311070075	0.10310411854297603	21	10	7	0.5526315789473685	0.2631578947368421	0.18421052631578946	42064	8738	9032	0.7030116656081826	0.14603737005715814	0.1509509643346592	0.9530238056316163	0.6236439534575617	0.5021034079929428	0.33795614914264616	0.06100655298017844	19	0	24	2	12	0.3333333333333333	0.0	0.42105263157894735	0.03508771929824561	0.21052631578947367	15144	0	25707	11	4631	0.332886378124107	0.0	0.5650759457498956	0.0002417954410568659	0.10179588068494054
93096_N3	0.05169358776471143	0.1420351126397255	0.22170533248015284	0	2	20	0.0	0.09090909090909091	0.9090909090909091	0	667	45824	0.0	0.014346862833666731	0.9856531371663333	0.980970013453971	0.6561257462183014	0.5037640441984047	0.33055707152469493	0.019702922135874695	18	1	21	1	13	0.3333333333333333	0.018518518518518517	0.3888888888888889	0.018518518518518517	0.24074074074074073	8853	30	14199	52	11106	0.2585572429906542	0.0008761682242990654	0.4146904205607477	0.0015186915887850467	0.324357476635514
93096_N4	0.03660778978540313	0.08487387549618285	0.1472548168351469	14	20	5	0.358974358974359	0.5128205128205128	0.1282051282051282	11770	19977	6663	0.30643061702681595	0.5200989325696433	0.17347045040354075	0.9719126158684341	0.7319499725445808	0.4875977264713149	0.35288435568972654	0.027560049606922942	21	1	22	2	15	0.3442622950819672	0.01639344262295082	0.36065573770491804	0.03278688524590164	0.2459016393442623	11957	5	10955	82	6201	0.409486301369863	0.00017123287671232877	0.37517123287671234	0.0028082191780821916	0.21236301369863014
93096_N5	0.03703646765603561	0.0692777470080192	0.11118812485482732	1	20	0	0.047619047619047616	0.9523809523809523	0.0	1799	65554	0	0.02671002034059359	0.9732899796594064	0.0	0.9614799920152624	0.6908284609298181	0.498343206041466	0.2861029053962011	0.04125402442535468	13	2	19	0	16	0.26	0.04	0.38	0.0	0.32	15657	58	25424	0	13700	0.28550848848447274	0.0010576414595452142	0.46361166323237113	0.0	0.24982220682361092
93096_N6	0.015516446346679464	0.13781704470581768	0.2521276796389607	18	33	13	0.28125	0.515625	0.203125	9349	34654	22989	0.1395539765942202	0.5172856460472892	0.3431603773584906	0.9476372342942471	0.65755805175681	0.49767301301788375	0.36437129009611086	0.04660304661038327	13	0	28	2	21	0.203125	0.0	0.4375	0.03125	0.328125	8153	0	28273	135	19092	0.14649704418450038	0.0	0.5080229277846657	0.0024257452428440517	0.3430542827879899
93097_N1	0.008596508482693575	0.17534844099477842	0.2459287318053962	1	3	21	0.04	0.12	0.84	10	4617	44799	0.00020232266418484198	0.09341237405414154	0.9063853032816737	0.9636098850507204	0.6247366343067069	0.5078324454634555	0.4089053916648245	0.04133091690674912	20	4	22	0	9	0.36363636363636365	0.07272727272727272	0.4	0.0	0.16363636363636364	20656	115	15388	0	5053	0.5012132388624673	0.002790449383674658	0.3733863923129186	0.0	0.12260991944093953
93098_N1	0.055350692913015455	0.14234870069925942	0.26128167837479344	0	0	20	0.0	0.0	1.0	0	0	52418	0.0	0.0	1.0	0.9443373449698708	0.6455521130454634	0.5050971942075847	0.35136100280016686	0.052597009094006913	21	1	34	4	19	0.26582278481012656	0.012658227848101266	0.43037974683544306	0.05063291139240506	0.24050632911392406	8472	30	23557	30	12514	0.18994238055736162	0.0006726004977243683	0.5281483308297649	0.0006726004977243683	0.28056408761742485
93099_N1	0.04001568390177446	0.10276466608663705	0.17072974227482499	12	15	15	0.2857142857142857	0.35714285714285715	0.35714285714285715	5647	10448	17392	0.16863260369695704	0.3120016722907397	0.5193657240123033	0.9522985382768666	0.6459747216060263	0.5039002742622157	0.3233862724718574	0.04485145364893374	26	6	31	3	11	0.33766233766233766	0.07792207792207792	0.4025974025974026	0.03896103896103896	0.14285714285714285	6895	449	14308	174	5589	0.25150465073864675	0.01637789531278497	0.521904067116542	0.0063468903884734635	0.20386649644355279
93099_N2	0.04669946142047117	0.11299902941453543	0.16464662149182532	0	0	20	0.0	0.0	1.0	0	0	74108	0.0	0.0	1.0	0.9187035867229597	0.6100285083463651	0.5021184963263567	0.35308585735985526	0.0791478261633962	18	1	21	1	12	0.33962264150943394	0.018867924528301886	0.39622641509433965	0.018867924528301886	0.22641509433962265	11210	225	20618	260	11191	0.25767745494667155	0.005171938212578154	0.4739334314086061	0.005976461934534756	0.2572407134976094
93100_N1	0.07846386586317079	0.1705676700516886	0.2417592242468014	0	11	19	0.0	0.36666666666666664	0.6333333333333333	0	23814	44372	0.0	0.34925057929780307	0.6507494207021969	0.9575927305504688	0.6854710151548503	0.5098086589665769	0.2916890586204047	0.04395548980695853	18	3	22	3	14	0.3	0.05	0.36666666666666664	0.05	0.23333333333333334	19278	57	23039	63	12608	0.35022254519029883	0.001035516395676265	0.4185484603506222	0.0011445181215369244	0.22904895994186575
93100_N3	0.04553173120241852	0.09237467237575545	0.17232440010761874	2	20	21	0.046511627906976744	0.46511627906976744	0.4883720930232558	2467	35851	39716	0.03161442448163621	0.45942794166645307	0.5089576338519107	0.8703567909643108	0.7171159794966603	0.5104419340087045	0.2959260092971569	0.07602583064991407	7	17	27	16	0	0.1044776119402985	0.2537313432835821	0.40298507462686567	0.23880597014925373	0.0	158	22605	29181	9301	0	0.002579802432851661	0.36909135439627727	0.47646338476610334	0.15186545840476773	0.0
93100_N4	0.04993177137530589	0.11353173889466942	0.20747553863912108	11	28	26	0.16923076923076924	0.4307692307692308	0.4	7422	23916	30389	0.12023911740405333	0.3874479563238129	0.49231292627213374	0.948915068970536	0.6990973324280223	0.5054884337237742	0.36073823172410013	0.05228692915550592	19	0	25	0	20	0.296875	0.0	0.390625	0.0	0.3125	11675	0	22108	0	18063	0.22518612814874822	0.0	0.42641669559850326	0.0	0.3483971762527485
93100_N6	0.034065949041170475	0.09866829531139484	0.18181356929187115	27	27	8	0.43548387096774194	0.43548387096774194	0.12903225806451613	28246	21426	4471	0.5216925549009106	0.3957298265703784	0.08257761852871101	0.9471115922613191	0.6180740440126375	0.5054400773882586	0.4092534507898866	0.04492232319074745	15	1	28	0	19	0.23809523809523808	0.015873015873015872	0.4444444444444444	0.0	0.30158730158730157	7048	26	22943	0	14968	0.1566744470379015	0.0005779704345893076	0.5100144492608647	0.0	0.33273313326664444
93129_N10	0.026361428989013957	0.058423638743708546	0.12198352690814909	18	19	0	0.4864864864864865	0.5135135135135135	0.0	31333	27515	0	0.532439505165851	0.467560494834149	0.0	0.9574035285050078	0.6919461569042936	0.5052927135680199	0.34215796047809716	0.0421151606186635	13	5	18	1	18	0.23636363636363636	0.09090909090909091	0.32727272727272727	0.01818181818181818	0.32727272727272727	11665	93	17465	21	17030	0.2520854043307257	0.0020097679042226737	0.3774257682499892	0.0004538185590180231	0.36802524095604444
93129_N1	0.02011932978397823	0.052527944972514944	0.1229101453016837	19	9	2	0.6333333333333333	0.3	0.06666666666666667	34203	15333	1206	0.6740569942059832	0.3021757124275748	0.023767293366442	0.9616460286570495	0.6453681121207352	0.49930554331824467	0.3689945227478432	0.04071382720955694	16	0	30	3	17	0.24242424242424243	0.0	0.45454545454545453	0.045454545454545456	0.25757575757575757	5440	0	24012	159	11089	0.13366093366093365	0.0	0.58997542997543	0.0039066339066339065	0.27245700245700244
93129_N2	0.03507945518793601	0.10142638966108106	0.18106307980886005	7	22	14	0.16279069767441862	0.5116279069767442	0.32558139534883723	5664	35172	16741	0.09837261406464387	0.6108689233548118	0.29075846258054433	0.9701195649921245	0.7105299981240369	0.5028832188473759	0.3209431926347853	0.03352545691725373	16	0	24	2	23	0.24615384615384617	0.0	0.36923076923076925	0.03076923076923077	0.35384615384615387	6786	0	23545	44	15054	0.14937594928349732	0.0	0.5182812740760308	0.0009685443219089128	0.33137423231856306
93129_N3	0.04040169407803912	0.08235701188414722	0.17674289109548025	0	17	17	0.0	0.5	0.5	0	16265	18933	0.0	0.46210011932496164	0.5378998806750384	0.9772384122515879	0.6767522403109433	0.5005051624118831	0.37315261478496015	0.02054828443365684	11	0	14	1	15	0.2682926829268293	0.0	0.34146341463414637	0.024390243902439025	0.36585365853658536	6127	0	12046	121	8144	0.23174975414176563	0.0	0.45563204478402297	0.0045767455934639534	0.3080414554807474
93129_N4	0.022910554631253854	0.07684228761023602	0.16917004973377142	22	17	22	0.36065573770491804	0.2786885245901639	0.36065573770491804	12273	15880	18730	0.2617793229955421	0.33871552588358256	0.39950515112087537	0.9530906737840719	0.6450584758438681	0.4997202922334601	0.3337429943710927	0.05488604720856475	18	1	34	0	14	0.26865671641791045	0.014925373134328358	0.5074626865671642	0.0	0.208955223880597	8992	50	19129	0	8726	0.2437054503076131	0.0013551237227958912	0.5184432338672521	0.0	0.23649619210233894
93129_N6	0.023482107043266507	0.07564651310090377	0.15821256636734746	14	20	8	0.3333333333333333	0.47619047619047616	0.19047619047619047	10153	16019	5874	0.31682581289396494	0.49987517942957	0.1832990076764651	0.9744465820487328	0.6416067208800906	0.5053030936510221	0.4118498512211311	0.0248153999109784	14	1	23	0	10	0.2916666666666667	0.020833333333333332	0.4791666666666667	0.0	0.20833333333333334	3203	13	11299	0	4850	0.1654014975471211	0.0006713142266976503	0.5834753421120579	0.0	0.2504518461141234
93129_N7	0.06340576135305476	0.1130980981701228	0.20760818046241106	1	0	20	0.047619047619047616	0.0	0.9523809523809523	19	0	61778	0.00030745829085554314	0.0	0.9996925417091445	0.9648237320752316	0.7112770118147259	0.4973903974118065	0.36899091100360454	0.03715742000144541	10	7	16	0	18	0.19607843137254902	0.13725490196078433	0.3137254901960784	0.0	0.35294117647058826	8095	208	21745	0	20185	0.16114904544821135	0.0041407043178786854	0.4328827663090001	0.0	0.4018274839249099
93129_N8	0.03903250443600892	0.17495983128251752	0.26152717435678197	0	2	22	0.0	0.08333333333333333	0.9166666666666666	0	1456	42905	0.0	0.032821622596424786	0.9671783774035753	0.9549249997611555	0.6220165745302907	0.4995558512902697	0.3524209568330493	0.04350530089772897	10	0	15	0	12	0.2702702702702703	0.0	0.40540540540540543	0.0	0.32432432432432434	8151	0	16104	0	9095	0.24440779610194902	0.0	0.4828785607196402	0.0	0.2727136431784108
93129_N9	0.03297225183504976	0.09646100932675568	0.16228972509956965	15	21	10	0.32608695652173914	0.45652173913043476	0.21739130434782608	8542	27854	9786	0.18496383872504438	0.60313542072669	0.21190074054826555	0.9642306382330673	0.678489389669424	0.4867284241135039	0.40815197984463014	0.039659257311267904	11	1	15	4	17	0.22916666666666666	0.020833333333333332	0.3125	0.08333333333333333	0.3541666666666667	12854	49	11272	89	11634	0.35807008747005403	0.001364978550337066	0.31400077998774306	0.0024792467546938548	0.324084907237172
93131_N1	0.03786270097253481	0.07897459390230505	0.14518666503792424	1	21	10	0.03125	0.65625	0.3125	646	42274	14001	0.011349062736072803	0.7426784490785474	0.24597248818537973	0.9781845292870256	0.6113545414867443	0.50701399588765	0.3608167088489628	0.01809202555638561	14	2	16	6	14	0.2692307692307692	0.038461538461538464	0.3076923076923077	0.11538461538461539	0.2692307692307692	14088	65	18376	110	8647	0.3412294724603982	0.0015743835682798042	0.4450903453955336	0.0026643414232427457	0.20944145715254567
93131_N2	0.04203672249609842	0.07258929190498	0.15883164970090843	0	24	14	0.0	0.631578947368421	0.3684210526315789	0	46140	30386	0.0	0.6029323367221597	0.3970676632778402	0.9601187637777953	0.6464722919876533	0.5030718339554728	0.31896201141920777	0.03325398201871337	10	0	22	2	18	0.19230769230769232	0.0	0.4230769230769231	0.038461538461538464	0.34615384615384615	9686	0	24190	33	24724	0.16519707332048505	0.0	0.41256630225299745	0.0005628229836440229	0.4216738014428735
93131_N3	0.01949029003500825	0.07540888818891846	0.17201241030708028	31	41	16	0.3522727272727273	0.4659090909090909	0.18181818181818182	39324	50463	19096	0.3611583075411221	0.4634607790013133	0.17538091345756454	0.9783224882662496	0.6255263238280241	0.5074075607454817	0.34098799121097184	0.020440838766385236	31	0	46	0	18	0.3263157894736842	0.0	0.4842105263157895	0.0	0.18947368421052632	12569	0	26279	0	15235	0.23240204870291958	0.0	0.4859012998539282	0.0	0.2816966514431522
93131_N4	0.019454436249242032	0.06361461459657172	0.16787016649823322	25	22	5	0.4807692307692308	0.4230769230769231	0.09615384615384616	59731	36507	2768	0.6033068702906894	0.3687352281679898	0.027957901541320728	0.982451092907924	0.718865996051094	0.5038932675391325	0.3916239466658243	0.02402042202943632	20	3	30	3	20	0.2631578947368421	0.039473684210526314	0.39473684210526316	0.039473684210526314	0.2631578947368421	12805	107	26268	67	13573	0.24242711094282468	0.002025747822794396	0.4973116243847028	0.0012684589170768648	0.2569670579326013
93131_N5	0.028560633443771726	0.08573228440272121	0.17759171789239028	2	18	18	0.05263157894736842	0.47368421052631576	0.47368421052631576	1268	8586	23622	0.03787788266220576	0.2564822559445573	0.705639861393237	0.968940468116454	0.6092100377791332	0.5052681345444735	0.4515941101596552	0.031823453778256294	12	0	16	0	9	0.32432432432432434	0.0	0.43243243243243246	0.0	0.24324324324324326	8869	0	9222	0	7377	0.3482409297942516	0.0	0.3621014606565101	0.0	0.28965760954923825
93131_N6	0.027621720764648326	0.08899218341102358	0.15539907097323866	28	13	4	0.6222222222222222	0.28888888888888886	0.08888888888888889	37052	13843	4115	0.6735502635884385	0.2516451554262861	0.0748045809852754	0.9536434464275811	0.6325413814393246	0.5010074824303327	0.32860613603574085	0.05675814386039406	15	6	25	3	21	0.21428571428571427	0.08571428571428572	0.35714285714285715	0.04285714285714286	0.3	12391	153	18931	173	12603	0.28001627081873853	0.0034575489819439107	0.42780954102732144	0.003909516169126121	0.28480712300287
93131_N7	0.056920242555116414	0.15948249991348978	0.28597917867270406	0	0	20	0.0	0.0	1.0	0	0	26914	0.0	0.0	1.0	0.964550171525677	0.6346391979789747	0.49284850176556927	0.3294700571812364	0.043212915292836836	14	0	16	0	13	0.32558139534883723	0.0	0.37209302325581395	0.0	0.3023255813953488	7294	0	7829	0	6573	0.3361910029498525	0.0	0.36084992625368734	0.0	0.3029590707964602
93131_N8	0.0668977108210289	0.15022142750871953	0.22600789291426518	0	1	20	0.0	0.047619047619047616	0.9523809523809523	0	1353	53333	0.0	0.02474125004571554	0.9752587499542844	0.9567111748480535	0.6415998569126143	0.49850791414938406	0.307135237558692	0.04500017251815844	12	2	20	0	11	0.26666666666666666	0.044444444444444446	0.4444444444444444	0.0	0.24444444444444444	8010	28	29275	0	7066	0.18049077266274588	0.0006309290430158408	0.6596588476531693	0.0	0.15921945064106896
93132_N1	0.030739358069055554	0.0768766110644271	0.11196773450871185	21	18	0	0.5384615384615384	0.46153846153846156	0.0	27094	18867	0	0.5894997933030178	0.41050020669698223	0.0	0.9789942386559068	0.5788877704217593	0.5022147326230558	0.2861131699556431	0.02193339910082673	14	0	21	1	16	0.2692307692307692	0.0	0.40384615384615385	0.019230769230769232	0.3076923076923077	6130	0	14073	4	10078	0.20241043420835397	0.0	0.46468548786527986	0.00013207858675912167	0.33277199933960705
93132_N2	0.021182046077278624	0.10121334833714155	0.17972487690152866	15	26	14	0.2727272727272727	0.4727272727272727	0.2545454545454545	15697	33900	16431	0.23773247713091417	0.5134185497061853	0.24884897316290058	0.9681780723229573	0.6853524566883166	0.4962646734363345	0.339127571086878	0.03075620491717392	17	0	25	1	11	0.3148148148148148	0.0	0.46296296296296297	0.018518518518518517	0.2037037037037037	21348	0	19062	14	9142	0.4306984626558528	0.0	0.38457813823992254	0.0002824516805874995	0.18444094742363717
93133_N1	0.03299083446236026	0.07293104924184547	0.11636902856218588	10	20	0	0.3333333333333333	0.6666666666666666	0.0	8757	27738	0	0.23995067817509247	0.7600493218249075	0.0	0.9577442756066713	0.6484654421074479	0.5127452577508422	0.23696232167098444	0.038752026760697014	10	1	13	0	17	0.24390243902439024	0.024390243902439025	0.3170731707317073	0.0	0.4146341463414634	6263	7	9258	0	11875	0.22855161843593766	0.00025544648396161004	0.3378462212166551	0.0	0.4333467138634456
93133_N4	0.05700972215885682	0.14160366612813943	0.1895316104283674	0	6	22	0.0	0.21428571428571427	0.7857142857142857	0	14892	59722	0.0	0.19958720883480313	0.8004127911651969	0.9672521265500864	0.7031304086583148	0.49919952089400327	0.314891391769364	0.029485032153809983	20	1	28	1	18	0.29411764705882354	0.014705882352941176	0.4117647058823529	0.014705882352941176	0.2647058823529412	14448	200	24547	8	16827	0.25786185971800824	0.003569516330537212	0.43810458682848474	0.0001427806532214885	0.30032125646974833
93241_N1	0.04220033114316854	0.09011641482215627	0.1790310474054519	2	15	19	0.05555555555555555	0.4166666666666667	0.5277777777777778	559	20247	28466	0.011345185906803052	0.4109230394544569	0.57773177463874	0.8263198630758153	0.7656998126196732	0.49937534187498306	0.2511004208066999	0.16961820483085155	0	12	18	10	1	0.0	0.2926829268292683	0.43902439024390244	0.24390243902439024	0.024390243902439025	0	8128	19113	9908	109	0.0	0.21815449031080572	0.5129904986848463	0.26592946481292606	0.0029255461914219766
93241_N2	0.042160228725501514	0.10454898000470635	0.18309744578573076	11	18	19	0.22916666666666666	0.375	0.3958333333333333	5840	15264	16539	0.1551417262173578	0.4054937172913955	0.4393645564912467	0.968930127226326	0.5774385428156534	0.5025762037970671	0.41375780655660194	0.03363557398384896	12	0	24	1	10	0.2553191489361702	0.0	0.5106382978723404	0.02127659574468085	0.2127659574468085	7835	0	15818	19	6551	0.2592396519207226	0.0	0.5233762366409688	0.0006286602918307249	0.21675545114647785
93242_N1	0.036585976185891246	0.08727621953398582	0.12584152648836047	0	19	11	0.0	0.6333333333333333	0.36666666666666664	0	56410	24962	0.0	0.6932360025561618	0.3067639974438382	0.9046936397688218	0.612061489275686	0.5134459107488902	0.4111969260804229	0.13526634525929926	4	1	26	8	0	0.10256410256410256	0.02564102564102564	0.6666666666666666	0.20512820512820512	0.0	79	349	56659	6274	0	0.0012468237559381955	0.005508120136992787	0.8942251542747116	0.09901990183235744	0.0
93242_N2	0.021025266407710484	0.09452099567175043	0.16818739421564965	17	22	4	0.3953488372093023	0.5116279069767442	0.09302325581395349	11742	20441	2683	0.3367750817415247	0.5862731600986635	0.07695175815981185	0.9746132043588478	0.5934949797725892	0.48788422654532915	0.32730200610031235	0.027506701241721512	9	0	14	0	11	0.2647058823529412	0.0	0.4117647058823529	0.0	0.3235294117647059	6304	0	11201	0	9390	0.23439300985313255	0.0	0.41647146309723	0.0	0.34913552704963746
93243_N1	0.02707572470861174	0.13099557153718205	0.23477579795532694	0	13	20	0.0	0.3939393939393939	0.6060606060606061	0	15387	37453	0.0	0.2911998485995458	0.7088001514004542	0.9719413185351048	0.5997287980512269	0.504961799306436	0.3531569980299465	0.02790890576812249	14	4	20	0	17	0.2545454545454545	0.07272727272727272	0.36363636363636365	0.0	0.3090909090909091	9381	146	18060	0	15447	0.2179904261746526	0.0033926662638843704	0.41966816935446394	0.0	0.35894873820699913
93243_N2	0.03466648140910251	0.06352429465189131	0.10976923953812569	14	16	8	0.3684210526315789	0.42105263157894735	0.21052631578947367	15986	20136	9566	0.3498949395902644	0.44072841884083347	0.20937664156890212	0.9655801148529103	0.6933664702173643	0.4962422627638569	0.3385405125159151	0.029975459469781113	18	2	23	1	20	0.28125	0.03125	0.359375	0.015625	0.3125	10866	15	12585	18	12353	0.3032061835533108	0.0004185618215810475	0.35117336830649887	0.000502274185897257	0.344699612132712
93244_N1	0.02476281811927615	0.08608935619077722	0.16778675951433267	11	20	11	0.2619047619047619	0.47619047619047616	0.2619047619047619	7352	15180	9642	0.2285074905202959	0.47180953564990363	0.29968297382980047	0.9113646509485119	0.6366899146636722	0.4963278691411489	0.28260652707819756	0.06599095031474264	10	0	21	3	16	0.2	0.0	0.42	0.06	0.32	2449	0	17718	100	8274	0.08580638379874567	0.0	0.6207911425668337	0.003503731474019831	0.28989874216040085
93244_N2	0.02317506720692872	0.04717819800101918	0.0655222707168763	23	5	1	0.7931034482758621	0.1724137931034483	0.034482758620689655	115284	5302	18	0.9558886935756691	0.04396205764319591	0.00014924878113495407	0.8805817090129825	0.6629699291773136	0.4951844836346796	0.33959446069416854	0.10895504117228048	2	0	22	0	1	0.08	0.0	0.88	0.0	0.04	48	0	94169	0	26	0.0005093216472310941	0.0	0.9992147957938521	0.0	0.00027588255891684263
93244_N3	0.03539030957793768	0.06711797646240422	0.13330334062771154	17	12	9	0.4473684210526316	0.3157894736842105	0.23684210526315788	16572	12145	11647	0.41056386879397483	0.3008869289465861	0.2885492022594391	0.9650643118840592	0.7389569407827522	0.49953630778519725	0.3004951524485109	0.03611568959273947	10	4	20	2	17	0.18867924528301888	0.07547169811320754	0.37735849056603776	0.03773584905660377	0.32075471698113206	5734	124	15429	35	10975	0.17753970957054835	0.0038393658853763508	0.4777223890763848	0.0010836919837755828	0.33981484348391494
93244_N4	0.016858928310909196	0.15201612324570232	0.2048113834913415	0	5	20	0.0	0.2	0.8	0	6174	47718	0.0	0.114562458249833	0.885437541750167	0.8295971958342653	0.7978915085289524	0.4971832217260019	0.21227016850409997	0.173361792348004	15	0	18	1	14	0.3125	0.0	0.375	0.020833333333333332	0.2916666666666667	12323	0	17487	99	12654	0.28952376477222	0.0	0.41084979912130254	0.002325963865329042	0.2973004722411484
93244_N5	0.02006872151273524	0.11998388497851885	0.23081676065589954	0	0	20	0.0	0.0	1.0	0	0	48357	0.0	0.0	1.0	0.9471307126338667	0.6115542576372599	0.49955365719346945	0.3230904668607068	0.051427868171086036	11	0	25	0	14	0.22	0.0	0.5	0.0	0.28	10366	0	17297	0	11796	0.2627030588712334	0.0	0.4383537342558098	0.0	0.2989432068729567
93244_N6	0.02601461885244497	0.05136935866346083	0.07759728790412741	11	19	0	0.36666666666666664	0.6333333333333333	0.0	12166	25263	0	0.3250420796708435	0.6749579203291566	0.0	0.9579505182156741	0.5872132780864676	0.50248008937661	0.3647996531053429	0.04125880414474039	23	2	48	0	30	0.22330097087378642	0.019417475728155338	0.46601941747572817	0.0	0.2912621359223301	7725	60	14707	0	8882	0.2462229871868426	0.0019124115509657677	0.4687639446675591	0.0	0.2831006565946325
