simulation,clone id,clone fitness,"birth, death rates",clone proportion,clone size
80406,AAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.10258332620159902,10635817
80406,AAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.22015089479884425,22825197
80406,AABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.03441650721819123,3568296
80406,AABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.11078400887470993,11486062
80406,AABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.14525160609180673,15059655
80406,ABAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.028731387294666694,2978864
80406,ABBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.35808226952018213,37125892
80422,BAAAB,1.0,"(0.5, 0.5, 0.0)",1.0,6
80424,BAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1111829572147278,13855078
80424,BAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.17062789264648165,21262816
80424,BAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.10003030611276365,12465289
80424,BAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1070316472982846,13337762
80424,BABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1672206737923721,20838225
80424,BBBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.11008189503546938,13717869
80424,BBBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.06431977710827459,8015217
80424,BBBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.12490872295725518,15565516
80424,BBBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.04459612783437105,5557352
80430,BABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.5930529275425187,64577745
80430,BABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.34055578493511596,37083241
80430,BABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.06639128752236527,7229371
80433,BBBBB,1.0,"(0.5, 0.5, 0.0)",1.0,24
80442,ABBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.38307817554826634,50056223
80442,ABBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.6169218244517337,80612205
80451,BBABB,1.0,"(0.5, 0.5, 0.0)",1.0,8
80452,BBAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.02881851455394007,3208159
80452,BBAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2013841741233273,22418659
80452,BBABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.14432241777797197,16066382
80452,BBABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.13179752216894494,14672075
80452,BBBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.0945827973996065,10529226
80452,BBBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.0930840663754512,10362383
80452,BBBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.16646800723129207,18531692
80452,BBBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.13954250036946594,15534268
80453,ABBAB,1.0,"(0.5, 0.5, 0.0)",1.0,6
80458,BABBB,1.0,"(0.5, 0.5, 0.0)",1.0,12
80460,AABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.01185400292591326,1359013
80460,AABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.06725809696104826,7710866
80460,AABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.10210643006431089,11706085
80460,AABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.14650467176701998,16796162
80460,ABABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.05550076560076969,6362936
80460,ABABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.24528826208319993,28121297
80460,ABBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.05599952737958023,6420117
80460,ABBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.20572339804452167,23585347
80460,ABBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.07369809969852044,8449186
80460,ABBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.036066745475115666,4134905
80482,BBAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2620877749942681,33443943
80482,BBAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.6033541383557014,76991540
80482,BBABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1345580866500305,17170404
80489,AAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3748033717979561,46830597
80489,AAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.087847043949565,10976234
80489,ABBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1571711700375744,19638083
80489,ABBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.13811268955590944,17256781
80489,ABBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.24206563662174266,30245401
80489,BABAA,1.0,"(0.5, 0.5, 0.0)",6.402709268010503e-08,8
80489,BABBB,1.0,"(0.5, 0.5, 0.0)",2.4010159755039388e-08,3
80492,AAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2629357216446712,41228877
80492,AAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.7370642783553288,115573237
80496,ABAAB,1.0,"(0.5, 0.5, 0.0)",1.0,8
80500,ABAAA,1.0,"(0.5, 0.5, 0.0)",1.0,10
80503,AAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.07881174783646226,8249754
80503,AABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.06445086387129652,6746504
80503,AABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.29354447384969246,30727268
80503,AABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.10608180784905111,11104294
80503,ABAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.20834706450061707,21809084
80503,ABBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.05939956802613884,6217751
80503,ABBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1251709740497752,13102485
80503,ABBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.06419350001696653,6719564
80505,AABAA,1.0,"(0.5, 0.5, 0.0)",1.0,4
80508,BAAAA,1.0,"(0.5, 0.5, 0.0)",1.0,4
80514,AABAA,1.0,"(0.5, 0.5, 0.0)",1.0,8
80517,ABBAB,1.0,"(0.5, 0.5, 0.0)",1.0,10
80523,AAAAB,1.0,"(0.5, 0.5, 0.0)",1.0,6
80540,BBAAA,1.0,"(0.5, 0.5, 0.0)",1.0,2
80542,AABAA,1.0,"(0.5, 0.5, 0.0)",1.0,2
80546,BABBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.4430090396907778,61746448
80546,BABBAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.17077928380897078,23803158
80546,BABBAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3862116765002514,53830051
80547,BBAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.12876162993953405,16430742
80547,BBABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.11808770233304361,15068686
80547,BBBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.4389515978992411,56012808
80547,BBBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3141990698281812,40093651
80549,AABBB,1.0,"(0.5, 0.5, 0.0)",1.0,4
80550,AAAAB,1.0,"(0.5, 0.5, 0.0)",1.0,4
80562,ABABA,1.0,"(0.5, 0.5, 0.0)",1.0,6
80564,ABABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.6948087130023496,89843838
80564,ABABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.30519128699765047,39463461
80567,BBAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3035045027972578,41310892
80567,BBABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2891842705395562,39361723
80567,BBABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.07334488227152176,9983188
80567,BBBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.104790686111518,14263369
80567,BBBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.22917565828014624,31193774
80585,ABABB,1.0,"(0.5, 0.5, 0.0)",1.0,2
80589,BBABB,1.0,"(0.5, 0.5, 0.0)",1.0,20
80591,ABAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.30119767888615945,36032272
80591,ABAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2456390049186584,29385789
80591,ABBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.17631486836589683,21092544
80591,ABBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.15947317018253426,19077772
80591,ABBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.11737502687348964,14041572
80591,BABAA,1.0,"(0.5, 0.5, 0.0)",2.5077326144143184e-07,30
80593,AAAAB,1.0,"(0.5, 0.5, 0.0)",1.0,2
80594,AABAB,1.0,"(0.5, 0.5, 0.0)",1.0,4
80599,BABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1674092186144689,23142602
80599,BABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.11141477285061743,15401946
80599,BABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.08817670343654002,12189522
80599,BBAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.18341705734613406,25355521
80599,BBAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.13754044234076848,19013551
80599,BBABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2034320514457673,28122388
80599,BBABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.10860975396570383,15014181
80606,AABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.5983812597840964,65157949
80606,AABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.4016187402159036,43732408
80612,BBBBA,1.0,"(0.5, 0.5, 0.0)",1.0,4
80619,AAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.6403515486585322,91518143
80619,AAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.19022878856476855,27187231
80619,AAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1694196627766993,24213220
80625,BAABA,1.0,"(0.5, 0.5, 0.0)",1.0,4
80639,BBABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.5815525769283127,66788579
80639,BBABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.13319708570045244,15297059
80639,BBBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.06630499578659285,7614817
80639,BBBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.218945341584642,25144843
80644,BABAA,1.0,"(0.5, 0.5, 0.0)",1.0,2
80655,BABAA,1.0,"(0.5, 0.5, 0.0)",1.0,6
80656,ABBAB,1.0,"(0.5, 0.5, 0.0)",1.0,4
80657,BAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.045136685279586516,6119673
80657,BAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.18017157031535846,24427826
80657,BAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2917366620772055,39553923
80657,BABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.20727275232318285,28102229
80657,BABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.09728590631337614,13190112
80657,BBABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.17839625405089285,24187127
80657,BBBBB,1.0,"(0.5, 0.5, 0.0)",1.6964039768636164e-07,23
80659,AAABB,1.0,"(0.5, 0.5, 0.0)",1.0,14
80663,BABAB,1.0,"(0.5, 0.5, 0.0)",1.0,4
80665,BAAAA,1.0,"(0.5, 0.5, 0.0)",1.0,6
80666,BBBAA,1.0,"(0.5, 0.5, 0.0)",1.0,18
80671,BAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.21468277890561283,26481627
80671,BAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.17306953305262313,21348535
80671,BAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.125197995809695,15443468
80671,BABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.28555408725952364,35223770
80671,BABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2014956049725454,24854958
80672,ABAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.22632194933776673,27917266
80672,ABBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.20418417361099378,25186527
80672,BBBAB,1.0,"(0.5, 0.5, 0.0)",1.2160321286713752e-07,15
80672,ABABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.16576324126845965,20447228
80672,ABBBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1925029608760957,23745626
80672,ABBBBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.021107504666077415,2603653
80672,ABBBBABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.19012004863739385,23451689
80674,BABBB,1.0,"(0.5, 0.5, 0.0)",1.0,6
80682,AAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.7335912801105544,102247701
80682,AABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.26640871988944553,37131956
80683,AABBA,1.0,"(0.5, 0.5, 0.0)",1.0,6
80691,AAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.15460327469061047,19728288
80691,AAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.30448728435232775,38854370
80691,ABAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.17403238613905014,22207557
80691,ABABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.04653083912970254,5937609
80691,ABABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.02404571663688212,3068375
80691,ABBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1469782973257339,18755296
80691,ABBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1493222017256931,19054392
80693,AAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.25577878536256204,34814804
80693,AAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.6013660228910187,81853701
80693,AABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.060781543880477025,8273155
80693,AABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.08207364786594215,11171286
80700,ABBAA,1.0,"(0.5, 0.5, 0.0)",1.0,4
80708,ABABB,1.0,"(0.5, 0.5, 0.0)",1.0,18
80710,BAAAB,1.0,"(0.5, 0.5, 0.0)",1.0,18
80714,BABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.15055817859501192,15369688
80714,BBABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.26430060877872896,26981051
80714,BBABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.29935495727029054,30559564
80714,BBAAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2857862553559686,29174407
80719,ABAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.643119602535453,68388206
80719,ABAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.34235485129671933,36405412
80719,ABABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.014525546167827736,1544621
80730,BBAAAB,1.0,"(0.5, 0.5, 0.0)",1.0,10
80738,BABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.4601782393117235,53827998
80738,BABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.28690083032903335,33559382
80738,BAABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1513793340551752,17707153
80738,BAABABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.10090570087662727,11803148
80738,BAABABBBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.0006358954274406531,74382
80741,AABAA,1.0,"(0.5, 0.5, 0.0)",1.0,10
80744,AAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.16136903982043013,18446677
80744,AAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.16056829525115063,18355141
80744,AAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.05825340635082926,6659157
80744,AABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.08153976805228445,9321105
80744,AABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.10628799421927085,12150164
80744,AABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.43198149630603466,49381363
80748,BABBA,1.0,"(0.5, 0.5, 0.0)",1.0,6
80749,AAABA,1.0,"(0.5, 0.5, 0.0)",1.0,8
80752,BAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2905634839928526,29662089
80752,BAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1399129997038734,14282978
80752,BABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.24405698953349625,24914487
80752,BABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.17207553413238869,17566281
80752,BABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1533909926373891,15658875
80761,BAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.0735169893391331,10006614
80761,BAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.15835790520616605,21554561
80761,BABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.34355203067899215,46761879
80761,BABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.365303459084634,49722530
80761,BABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.059269615691074674,8067362
80763,BABAA,1.0,"(0.5, 0.5, 0.0)",1.0,10
80765,ABAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.41720793406381784,56787401
80765,ABAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.10882063341719163,14811897
80765,ABBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.022054750030904482,3001937
80765,ABBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.080268904032097,10925637
80765,ABBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.20706800365631642,28184636
80765,ABBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.16457977479967262,22401438
80769,BAABB,1.0,"(0.5, 0.5, 0.0)",1.0,8
80771,ABBAA,1.0,"(0.5, 0.5, 0.0)",1.0,10
80777,BABAB,1.0,"(0.5, 0.5, 0.0)",1.0,4
80779,ABBAB,1.0,"(0.5, 0.5, 0.0)",1.0,4
80787,BABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.29314256582671894,29613651
80787,BABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.22724989546019328,22957086
80787,BABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3389229583175046,34238447
80787,BABAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.07744764627770134,7823864
80787,BABAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.06323693411788187,6388279
80790,ABBBA,1.0,"(0.5, 0.5, 0.0)",1.0,18
80794,ABABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.11465933054537002,18289007
80794,ABABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.13253282564850188,21139961
80794,ABBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.20896729285073298,33331821
80794,ABBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.188447042120483,30058690
80794,ABBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.17073539534937696,27233552
80794,ABBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.18465811348553518,29454328
80804,ABBAA,1.0,"(0.5, 0.5, 0.0)",1.0,8
80805,BABBA,1.0,"(0.5, 0.5, 0.0)",1.0,2
80806,BBBBA,1.0,"(0.5, 0.5, 0.0)",1.0,4
80808,AAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2601009612064088,38943419
80808,AAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.7398990387935912,110780822
80816,ABAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.12498793590140232,13290997
80816,ABAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.29550851411033807,31423855
80816,ABABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.037265004924522026,3962695
80816,ABABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.19247891626266259,20467869
80816,ABBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.0490318445089165,5213960
80816,ABBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3007277842921585,31978863
80827,ABBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.7017432973067171,71637261
80827,ABBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.29825670269328286,30447449
80830,AAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.40003532270109543,44240614
80830,AAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.5359430049446084,59270885
80830,AAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.0640216723542961,7080270
80831,ABABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.15827545348009758,16830733
80831,ABBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.43510117747953303,46267893
80831,ABBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.03618924891167325,3848301
80831,ABBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2950225459347695,31372178
80831,ABAAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.0754115741939266,8019134
80833,BABAB,1.0,"(0.5, 0.5, 0.0)",1.0,6
80836,BAABB,1.0,"(0.5, 0.5, 0.0)",1.0,4
80838,AAABB,1.0,"(0.5, 0.5, 0.0)",1.0,8
80850,BABAA,1.0,"(0.5, 0.5, 0.0)",1.0,4
80859,BABBA,1.0,"(0.5, 0.5, 0.0)",1.0,4
80861,ABABB,1.0,"(0.5, 0.5, 0.0)",1.0,2
80864,BAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1961555072839594,21380302
80864,BAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.15495300109787732,16889365
80864,BABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2658176837380253,28973249
80864,BABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.14752569332492146,16079813
80864,BBAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.09627035939025491,10493151
80864,BBABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.08472828465119975,9235103
80864,BBABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.05454947051376191,5945712
80870,BBAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.389526453079996,39764695
80870,BBAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.037924935085773374,3871556
80870,BBABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.5725486118342306,58448459
80880,AABBB,1.0,"(0.5, 0.5, 0.0)",1.0,4
80889,ABABA,1.0,"(0.5, 0.5, 0.0)",1.0,2
80891,BABAB,1.0,"(0.5, 0.5, 0.0)",1.0,6
80892,BABBB,1.0,"(0.5, 0.5, 0.0)",1.0,4
80895,AAAAB,1.0,"(0.5, 0.5, 0.0)",1.0,4
80901,AAAAA,1.0,"(0.5, 0.5, 0.0)",1.0,8
80905,BBBAA,1.0,"(0.5, 0.5, 0.0)",1.0,8
80908,AAAAA,1.0,"(0.5, 0.5, 0.0)",1.0,10
80909,BAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",1.0,139379657
80922,BBABA,1.0,"(0.5, 0.5, 0.0)",1.0,8
80925,ABBBA,1.0,"(0.5, 0.5, 0.0)",1.0,2
80927,AAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.10864936107281953,13286619
80927,AABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2440472004937485,29844282
80927,AABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3863598987562043,47247556
80927,AABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1081204908292019,13221944
80927,AABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.15282304884802575,18688574
80928,BABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.21661383413978452,24833891
80928,BABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1329389113684418,15240903
80928,BABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.10756712184265023,12332131
80928,BABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.04386779977173892,5029264
80928,BBAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.17036622866472154,19531792
80928,BBABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1661046986811933,19043225
80928,BBBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.08767027667466631,10051039
80928,BBBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.07487112885680339,8583669
80930,ABAAB,1.0,"(0.5, 0.5, 0.0)",1.0,6
80939,BBABA,1.0,"(0.5, 0.5, 0.0)",1.0,6
80947,BBAAA,1.0,"(0.5, 0.5, 0.0)",1.0,18
80949,ABAAA,1.0,"(0.5, 0.5, 0.0)",1.0,6
80952,BBAAB,1.0,"(0.5, 0.5, 0.0)",1.0,6
80954,AAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3922797866744183,45051489
80954,AAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.40303236445953583,46286372
80954,ABBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.13344333870769354,15325340
80954,AAAABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.07124451015835233,8182097
80956,BAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2572074684953654,38510193
80956,BAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.312051326411466,46721648
80956,BABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.4307412050931686,64492400
80959,BBABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.37245529198766153,42774739
80959,BBABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.17896773623244028,20553603
80959,BBBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.37830271466577586,43446288
80959,BBBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.07027425711412234,8070668
80961,ABBBB,1.0,"(0.5, 0.5, 0.0)",1.0,6
80965,BAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.17746366138708478,21524932
80965,BAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.04336574265615124,5259920
80965,BAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1289501206731976,15640625
80965,BBABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.10511348088803904,12749430
80965,BBABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.06708433678598599,8136797
80965,BBBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.12398972153608677,15038968
80965,BBBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.14667052303360284,17789969
80965,BBBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.09909429021624121,12019350
80965,BBBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.10826812282361052,13132063
80967,AAAAB,1.0,"(0.5, 0.5, 0.0)",1.0,2
80968,BBABA,1.0,"(0.5, 0.5, 0.0)",1.0,2
80988,BABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.4067392127647798,52594349
80988,BABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.23554204005142818,30457305
80988,BABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.357718747183792,46255645
80989,BABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.31578940271783285,36535572
80989,BABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3505910454781135,40561983
80989,BABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.33361955180405367,38598449
